brand,model,transmission,make_year,reg_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_number,title
Tata,NEXON XZA PLUS DIESEL KAZIRANGA,Automatic,2022,,Diesel,,37152,1st owner,1177000,22411,True,Yes,MH43,2022 Tata NEXON XZA PLUS DIESEL KAZIRANGA
Tata,NEXON XZA PLUS DIESEL DARK EDITION,Automatic,2022,1/11/2022,Diesel,1497.0,19703,1st owner,1053000,20043,False,No,HR26,2022 Tata NEXON XZA PLUS DIESEL DARK EDITION
Tata,NEXON XZA PLUS DIESEL,Automatic,2022,1/8/2022,Diesel,1497.0,34248,1st owner,1089000,20733,True,No,HR08,2022 Tata NEXON XZA PLUS DIESEL
Tata,NEXON XZA PLUS DIESEL,Automatic,2022,,Diesel,1497.0,25552,1st owner,1136000,21623,True,No,TS07,2022 Tata NEXON XZA PLUS DIESEL
Tata,NEXON XZA PLUS (O) PETROL DARK EDITION,Automatic,2022,,Petrol,1199.0,56295,1st owner,1099000,20915,False,No,TS08,2022 Tata NEXON XZA PLUS (O) PETROL DARK EDITION
Tata,NEXON XZA PLUS (O) PETROL,Automatic,2022,,Petrol,1199.0,13619,1st owner,1225000,23325,True,No,KA53,2022 Tata NEXON XZA PLUS (O) PETROL
Tata,NEXON XZA PLUS (L),Automatic,2022,,Petrol,1199.0,32111,1st owner,1113000,21185,True,Yes,TS08,2022 Tata NEXON XZA PLUS (L)
Tata,NEXON XZA PLUS (HS) PETROL,Automatic,2022,,Petrol,1199.0,15617,1st owner,1138000,21661,True,No,KA53,2022 Tata NEXON XZA PLUS (HS) PETROL
Tata,NEXON XZA PLUS (HS) PETROL,Automatic,2022,,Petrol,1199.0,11001,2nd owner,1111000,21147,True,Yes,KA53,2022 Tata NEXON XZA PLUS (HS) PETROL
Tata,NEXON XZ PLUS PETROL SUNROOF,Manual,2022,1/1/2022,Petrol,1199.0,42490,1st owner,975000,18558,True,Yes,UP16,2022 Tata NEXON XZ PLUS PETROL SUNROOF
Tata,NEXON XZ PLUS PETROL KAZIRANGA,Manual,2022,,Petrol,,66473,2nd owner,1180000,22460,False,No,KA25,2022 Tata NEXON XZ PLUS PETROL KAZIRANGA
Tata,NEXON XZ PLUS PETROL,Manual,2022,1/5/2022,Petrol,1199.0,22894,1st owner,941000,17911,True,Yes,DL9C,2022 Tata NEXON XZ PLUS PETROL
Tata,NEXON XZ PLUS PETROL,Manual,2022,1/6/2022,Petrol,1199.0,30719,1st owner,831000,15819,True,No,HR98,2022 Tata NEXON XZ PLUS PETROL
Tata,NEXON XZ PLUS (PREMIUM) PETROL JET,Manual,2022,,Petrol,1199.0,30058,1st owner,1181000,22479,False,No,KA09,2022 Tata NEXON XZ PLUS (PREMIUM) PETROL JET
Tata,NEXON XZ PLUS (PREMIUM) PETROL,Manual,2022,,Petrol,1199.0,22121,1st owner,1119000,21305,False,No,TS07,2022 Tata NEXON XZ PLUS (PREMIUM) PETROL
Tata,NEXON XZ PLUS (O) PETROL DARK EDITION,Manual,2022,1/7/2022,Petrol,1199.0,26202,1st owner,1038000,19750,True,No,HR26,2022 Tata NEXON XZ PLUS (O) PETROL DARK EDITION
Tata,NEXON XZ PLUS (O) PETROL DARK EDITION,Manual,2022,1/8/2022,Petrol,1199.0,14842,1st owner,1002000,19080,True,No,DL3C,2022 Tata NEXON XZ PLUS (O) PETROL DARK EDITION
Tata,NEXON XZ PLUS (L),Manual,2022,,Petrol,1199.0,15749,1st owner,1158000,22041,False,Yes,KA06,2022 Tata NEXON XZ PLUS (L)
Tata,NEXON XZ PLUS (HS) PETROL DARK EDITION,Manual,2022,,Petrol,1199.0,40544,1st owner,1132000,21547,True,No,TS07,2022 Tata NEXON XZ PLUS (HS) PETROL DARK EDITION
Tata,NEXON XZ PLUS (HS) PETROL,Manual,2022,,Petrol,1199.0,21141,1st owner,1037000,19738,False,No,KA03,2022 Tata NEXON XZ PLUS (HS) PETROL
Tata,NEXON XZ PLUS (HS) DIESEL,Manual,2022,,Diesel,1497.0,31035,1st owner,1100000,20932,True,No,KA04,2022 Tata NEXON XZ PLUS (HS) DIESEL
Tata,NEXON XM SUNROOF PETROL,Manual,2022,1/4/2022,Petrol,1199.0,21897,1st owner,824000,15691,False,Yes,DL9C,2022 Tata NEXON XM SUNROOF PETROL
Tata,NEXON XM SUNROOF DIESEL,Manual,2022,1/3/2022,Diesel,1497.0,45834,1st owner,804000,15299,True,No,HR51,2022 Tata NEXON XM SUNROOF DIESEL
Tata,NEXON XM PETROL,Manual,2022,,Petrol,1199.0,5448,2nd owner,793000,15505,True,Yes,MH01,2022 Tata NEXON XM PETROL
Tata,NEXON EV XZ PLUS,Automatic,2022,1/3/2022,Electric,,56728,1st owner,1350000,25696,True,Yes,DL7G,2022 Tata NEXON EV XZ PLUS
Tata,Harrier XZA PLUS 2.0L DUAL TONE,Automatic,2022,,Diesel,1956.0,32613,2nd owner,1816000,34566,False,Yes,KA28,2022 Tata Harrier XZA PLUS 2.0L DUAL TONE
Tata,Harrier XZA PLUS 2.0L,Automatic,2022,1/8/2022,Diesel,1956.0,27222,1st owner,1765000,33599,True,Yes,UP16,2022 Tata Harrier XZA PLUS 2.0L
Tata,Harrier XT PLUS 2.0L KRYOTEC DARK EDITON,Manual,2022,1/8/2022,Diesel,1956.0,27990,1st owner,1489000,28349,False,No,HR29,2022 Tata Harrier XT PLUS 2.0L KRYOTEC DARK EDITON
Tata,Harrier XT PLUS 2.0L KRYOTEC,Manual,2022,,Diesel,1956.0,49190,1st owner,1687000,32110,True,Yes,KA33,2022 Tata Harrier XT PLUS 2.0L KRYOTEC
Tata,ALTROZ XZA PLUS DARK EDTION,Automatic,2022,,Petrol,1199.0,28466,1st owner,833000,15863,True,No,TS07,2022 Tata ALTROZ XZA PLUS DARK EDTION
Tata,ALTROZ XZA PLUS,Automatic,2022,1/10/2022,Petrol,1199.0,24933,1st owner,789000,15425,False,Yes,DL5C,2022 Tata ALTROZ XZA PLUS
Tata,ALTROZ XZA PLUS,Automatic,2022,,Petrol,1199.0,16221,1st owner,902000,17169,True,No,KA03,2022 Tata ALTROZ XZA PLUS
Tata,ALTROZ XZA PLUS,Automatic,2022,,Petrol,1199.0,18364,1st owner,833000,15862,True,No,MH03,2022 Tata ALTROZ XZA PLUS
Tata,ALTROZ XZA,Automatic,2022,,Petrol,1199.0,10206,1st owner,785000,15344,True,Yes,MH04,2022 Tata ALTROZ XZA
Tata,ALTROZ XZ PETROL,Manual,2022,,Petrol,1199.0,36608,1st owner,774000,15132,True,No,TS03,2022 Tata ALTROZ XZ PETROL
Tata,ALTROZ XZ I-TURBO PETROL,Manual,2022,,Petrol,1199.0,16535,1st owner,866000,16478,False,No,KA01,2022 Tata ALTROZ XZ I-TURBO PETROL
Skoda,SLAVIA STYLE 1.5L TSI DSG,Automatic,2022,,Petrol,1498.0,13242,1st owner,1591000,30283,False,Yes,MH01,2022 Skoda SLAVIA STYLE 1.5L TSI DSG
Skoda,SLAVIA STYLE 1.0L TSI AT,Automatic,2022,,Petrol,999.0,30564,1st owner,1503000,28608,True,No,TS08,2022 Skoda SLAVIA STYLE 1.0L TSI AT
Skoda,KUSHAQ STYLE 1.5L TSI DSG (6 AIRBAGS),Automatic,2022,,Petrol,1498.0,20282,1st owner,1754000,33390,True,No,KA03,2022 Skoda KUSHAQ STYLE 1.5L TSI DSG (6 AIRBAGS)
Skoda,KUSHAQ STYLE 1.0L TSI AT (6 AIRBAGS),Automatic,2022,,Petrol,999.0,19562,1st owner,1447000,27542,True,No,TS07,2022 Skoda KUSHAQ STYLE 1.0L TSI AT (6 AIRBAGS)
Skoda,KUSHAQ MONTE CARLO 1.5L TSI DSG,Automatic,2022,,Petrol,1498.0,18748,1st owner,1742000,33163,True,No,KA03,2022 Skoda KUSHAQ MONTE CARLO 1.5L TSI DSG
Renault,TRIBER RXZ AMT,Automatic,2022,,Petrol,999.0,7542,1st owner,757000,14799,True,No,KA05,2022 Renault TRIBER RXZ AMT
Renault,TRIBER RXZ AMT,Automatic,2022,,Petrol,999.0,55853,1st owner,631000,12344,True,No,MH46,2022 Renault TRIBER RXZ AMT
Renault,TRIBER RXT AMT,Automatic,2022,,Petrol,999.0,5146,1st owner,716000,13998,True,Yes,KA03,2022 Renault TRIBER RXT AMT
Renault,TRIBER RXT AMT,Automatic,2022,,Petrol,999.0,35860,1st owner,665000,13001,True,No,KA51,2022 Renault TRIBER RXT AMT
Renault,TRIBER RXT AMT,Automatic,2022,,Petrol,999.0,19474,1st owner,695000,13578,True,Yes,MH05,2022 Renault TRIBER RXT AMT
Renault,TRIBER RXT,Manual,2022,1/7/2022,Petrol,999.0,13196,1st owner,690000,13480,True,No,DL12,2022 Renault TRIBER RXT
Renault,TRIBER RXT,Manual,2022,1/10/2022,Petrol,999.0,7021,1st owner,629000,12297,False,No,HR87,2022 Renault TRIBER RXT
Renault,TRIBER RXL MT,Manual,2022,1/8/2022,Petrol,999.0,21089,1st owner,613000,11981,False,No,DL10,2022 Renault TRIBER RXL MT
Renault,TRIBER RXL MT,Manual,2022,1/6/2022,Petrol,999.0,36809,2nd owner,652000,12741,True,No,UP14,2022 Renault TRIBER RXL MT
Renault,Kwid RXT 1.0 AMT (O),Automatic,2022,,Petrol,999.0,19430,1st owner,532000,10398,True,No,KA51,2022 Renault Kwid RXT 1.0 AMT (O)
Renault,Kwid RXT 1.0 (O),Manual,2022,1/8/2022,Petrol,999.0,7168,1st owner,421000,8222,False,No,DL3C,2022 Renault Kwid RXT 1.0 (O)
Renault,Kwid RXT 1.0,Manual,2022,1/7/2022,Petrol,999.0,15362,1st owner,408000,7969,False,No,DL7C,2022 Renault Kwid RXT 1.0
Renault,Kwid RXL 1.0 (O),Manual,2022,,Petrol,999.0,39385,1st owner,400000,7820,True,No,TS08,2022 Renault Kwid RXL 1.0 (O)
Renault,Kwid CLIMBER MT 1.0,Manual,2022,,Petrol,999.0,16120,2nd owner,504000,9859,False,No,KA50,2022 Renault Kwid CLIMBER MT 1.0
Renault,Kwid CLIMBER MT 1.0,Manual,2022,,Petrol,999.0,19754,1st owner,472000,9220,False,No,MH05,2022 Renault Kwid CLIMBER MT 1.0
Renault,Kwid CLIMBER AMT 1.0,Automatic,2022,,Petrol,999.0,25787,1st owner,578000,11290,True,No,TS07,2022 Renault Kwid CLIMBER AMT 1.0
Renault,Kwid CLIMBER AMT 1.0,Automatic,2022,,Petrol,999.0,9601,1st owner,575000,11241,True,No,TS09,2022 Renault Kwid CLIMBER AMT 1.0
Renault,Kwid CLIMBER AMT 1.0,Automatic,2022,,Petrol,999.0,4159,1st owner,575000,11239,True,No,TS03,2022 Renault Kwid CLIMBER AMT 1.0
Renault,Kwid CLIMBER 1.0 (O) DUAL TONE,Manual,2022,1/9/2022,Petrol,,26312,1st owner,446000,8717,False,Yes,UP16,2022 Renault Kwid CLIMBER 1.0 (O) DUAL TONE
Renault,Kwid CLIMBER 1.0 (O),Manual,2022,1/4/2022,Petrol,999.0,15517,1st owner,432000,8446,True,Yes,DL10,2022 Renault Kwid CLIMBER 1.0 (O)
Nissan,MAGNITE XV TURBO CVT,Automatic,2022,1/4/2022,Petrol,999.0,18193,2nd owner,836000,15911,False,No,UP16,2022 Nissan MAGNITE XV TURBO CVT
Nissan,MAGNITE XV PREMIUM TURBO CVT,Automatic,2022,1/5/2022,Petrol,999.0,42637,1st owner,795000,15538,True,No,UP16,2022 Nissan MAGNITE XV PREMIUM TURBO CVT
Nissan,MAGNITE XV PREMIUM TURBO CVT,Automatic,2022,,Petrol,999.0,15680,1st owner,938000,17854,True,No,KA05,2022 Nissan MAGNITE XV PREMIUM TURBO CVT
Nissan,MAGNITE XV PREMIUM TURBO,Manual,2022,1/4/2022,Petrol,999.0,26583,1st owner,874000,16639,True,No,HR26,2022 Nissan MAGNITE XV PREMIUM TURBO
Nissan,MAGNITE XV MT,Manual,2022,,Petrol,999.0,66387,2nd owner,743000,14526,True,No,KA26,2022 Nissan MAGNITE XV MT
Nissan,MAGNITE XV MT,Manual,2022,,Petrol,999.0,33160,1st owner,652000,12747,True,No,MH47,2022 Nissan MAGNITE XV MT
Nissan,MAGNITE XV EXECUTIVE TURBO CVT,Automatic,2022,,Petrol,999.0,16880,1st owner,893000,16997,True,No,KA03,2022 Nissan MAGNITE XV EXECUTIVE TURBO CVT
Nissan,MAGNITE XV EXECUTIVE,Manual,2022,,Petrol,999.0,7044,1st owner,728000,14233,False,Yes,MH02,2022 Nissan MAGNITE XV EXECUTIVE
Nissan,MAGNITE XL TURBO CVT,Automatic,2022,,Petrol,999.0,15385,1st owner,767000,14993,True,Yes,MH01,2022 Nissan MAGNITE XL TURBO CVT
Nissan,MAGNITE XL,Manual,2022,1/8/2022,Petrol,999.0,18222,1st owner,614000,12007,False,Yes,DL3C,2022 Nissan MAGNITE XL
Nissan,MAGNITE XL,Manual,2022,1/6/2022,Petrol,999.0,15128,1st owner,616000,12051,False,No,DL3C,2022 Nissan MAGNITE XL
Nissan,MAGNITE XE,Manual,2022,1/10/2022,Petrol,999.0,22517,1st owner,562000,10981,True,No,DL3C,2022 Nissan MAGNITE XE
Nissan,MAGNITE XE,Manual,2022,1/1/2023,Petrol,999.0,20338,1st owner,548000,10714,True,No,HR30,2022 Nissan MAGNITE XE
Nissan,MAGNITE XE,Manual,2022,1/2/2022,Petrol,999.0,31760,1st owner,556000,10879,True,No,DL14,2022 Nissan MAGNITE XE
Nissan,MAGNITE XE,Manual,2022,1/6/2022,Petrol,999.0,36341,1st owner,551000,10772,True,Yes,HR51,2022 Nissan MAGNITE XE
Nissan,MAGNITE XE,Manual,2022,1/3/2022,Petrol,999.0,13843,1st owner,553000,10812,True,No,HR26,2022 Nissan MAGNITE XE
Nissan,MAGNITE XE,Manual,2022,,Petrol,999.0,19286,1st owner,566000,11073,True,No,KA03,2022 Nissan MAGNITE XE
MG,HECTOR SHARP 2.0 DIESEL,Manual,2022,,Diesel,1956.0,29414,1st owner,1682000,32015,True,Yes,MH02,2022 MG HECTOR SHARP 2.0 DIESEL
MG,HECTOR SHARP 1.5 PETROL CVT,Automatic,2022,1/1/2022,Petrol,1451.0,26999,1st owner,1652000,31444,True,No,DL12,2022 MG HECTOR SHARP 1.5 PETROL CVT
MG,HECTOR PLUS SELECT 2.0 DIESEL TURBO MT 7-STR,Manual,2022,,Diesel,1956.0,15431,1st owner,2016000,38373,False,No,KA05,2022 MG HECTOR PLUS SELECT 2.0 DIESEL TURBO MT 7-STR
Maruti,XL6 ZETA MT,Manual,2022,1/4/2022,Petrol,1462.0,16405,1st owner,1060000,20176,True,No,HR51,2022 Maruti XL6 ZETA MT
Maruti,XL6 ZETA MT,Manual,2022,,Petrol,1462.0,59304,1st owner,1037000,19738,False,No,KA24,2022 Maruti XL6 ZETA MT
Maruti,XL6 ZETA AT,Automatic,2022,,Petrol,1462.0,18659,1st owner,1269000,24154,False,Yes,KA01,2022 Maruti XL6 ZETA AT
Maruti,XL6 ZETA AT,Automatic,2022,,Petrol,1462.0,41145,1st owner,1142000,21737,True,No,TS17,2022 Maruti XL6 ZETA AT
Maruti,XL6 ALPHA PLUS MT,Manual,2022,1/10/2022,Petrol,1462.0,43830,1st owner,1196000,22765,False,No,HR98,2022 Maruti XL6 ALPHA PLUS MT
Maruti,XL6 ALPHA PLUS AT,Automatic,2022,1/9/2022,Petrol,1462.0,40395,2nd owner,1152000,21927,True,No,HR26,2022 Maruti XL6 ALPHA PLUS AT
Maruti,XL6 ALPHA PLUS  AT DUAL TONE,Automatic,2022,1/8/2022,Petrol,,6753,1st owner,1294000,24636,True,No,HR26,2022 Maruti XL6 ALPHA PLUS  AT DUAL TONE
Maruti,Vitara Brezza ZXI PLUS,Manual,2022,,Petrol,1462.0,30930,1st owner,820000,15608,True,Yes,MH02,2022 Maruti Vitara Brezza ZXI PLUS
Maruti,Vitara Brezza VXI AT SHVS,Automatic,2022,,Petrol,1462.0,9241,1st owner,984000,18730,True,No,MH02,2022 Maruti Vitara Brezza VXI AT SHVS
Maruti,Swift ZXI PLUS AMT DUAL TONE,Automatic,2022,,Petrol,1197.0,31707,1st owner,842000,16027,False,No,KA05,2022 Maruti Swift ZXI PLUS AMT DUAL TONE
Maruti,Swift ZXI PLUS AMT DUAL TONE,Automatic,2022,,Petrol,1197.0,24017,1st owner,811000,15437,True,Yes,MH48,2022 Maruti Swift ZXI PLUS AMT DUAL TONE
Maruti,Swift ZXI PLUS,Manual,2022,1/7/2022,Petrol,1197.0,24626,1st owner,757000,14792,True,No,DL3C,2022 Maruti Swift ZXI PLUS
Maruti,Swift VXI,Manual,2022,1/5/2022,Petrol,1197.0,35230,1st owner,626000,12238,True,No,HR30,2022 Maruti Swift VXI
Maruti,Swift VXI,Manual,2022,,Petrol,1197.0,47913,1st owner,659000,12883,True,No,TS07,2022 Maruti Swift VXI
Maruti,Swift VXI,Manual,2022,,Petrol,1197.0,41003,1st owner,650000,12707,True,Yes,TS03,2022 Maruti Swift VXI
Maruti,S PRESSO VXI+,Manual,2022,1/3/2022,Petrol,998.0,21688,2nd owner,405000,7910,False,No,HR26,2022 Maruti S PRESSO VXI+
Maruti,S PRESSO VXI+,Manual,2022,,Petrol,,11295,2nd owner,491000,9589,True,No,KA32,2022 Maruti S PRESSO VXI+
Maruti,S PRESSO VXI+,Manual,2022,,Petrol,,23526,2nd owner,454000,8870,True,No,TS34,2022 Maruti S PRESSO VXI+
Maruti,S PRESSO VXI+,Manual,2022,,Petrol,998.0,40152,2nd owner,460000,8991,True,No,TS34,2022 Maruti S PRESSO VXI+
Maruti,S PRESSO VXI+,Manual,2022,,Petrol,,12255,1st owner,457000,8926,False,No,MH48,2022 Maruti S PRESSO VXI+
Maruti,S PRESSO VXI+,Manual,2022,,Petrol,998.0,11260,1st owner,452000,8838,True,No,MH03,2022 Maruti S PRESSO VXI+
Maruti,S PRESSO VXI PLUS (O) AMT,Automatic,2022,,Petrol,,29237,2nd owner,484000,9455,True,No,MH01,2022 Maruti S PRESSO VXI PLUS (O) AMT
Maruti,S Cross SIGMA 1.5,Manual,2022,1/4/2022,Petrol,1462.0,15983,1st owner,852000,16217,True,No,HR51,2022 Maruti S Cross SIGMA 1.5
Maruti,New Wagon-R ZXI 1.2,Manual,2022,1/3/2022,Petrol,1197.0,13103,1st owner,568000,11105,True,Yes,DL11,2022 Maruti New Wagon-R ZXI 1.2
Maruti,New Wagon-R ZXI 1.2,Manual,2022,,Petrol,1197.0,8524,1st owner,641000,12538,False,No,KA04,2022 Maruti New Wagon-R ZXI 1.2
Maruti,New Wagon-R ZXI 1.2,Manual,2022,,Petrol,1197.0,20987,1st owner,569000,11124,True,Yes,MH05,2022 Maruti New Wagon-R ZXI 1.2
Maruti,New Wagon-R VXI CNG 1.0,Manual,2022,1/6/2022,CNG,998.0,38261,1st owner,616000,12040,True,Yes,HR13,2022 Maruti New Wagon-R VXI CNG 1.0
Maruti,New Wagon-R VXI 1.0 AMT,Automatic,2022,1/5/2022,Petrol,998.0,22666,1st owner,574000,11222,False,No,DL14,2022 Maruti New Wagon-R VXI 1.0 AMT
Maruti,New Wagon-R VXI 1.0 AMT,Automatic,2022,,Petrol,,9301,1st owner,561000,10968,True,No,TS08,2022 Maruti New Wagon-R VXI 1.0 AMT
Maruti,New Wagon-R VXI 1.0 AMT,Automatic,2022,,Petrol,998.0,28720,1st owner,636000,12442,True,Yes,MH46,2022 Maruti New Wagon-R VXI 1.0 AMT
Maruti,New Wagon-R LXI 1.0,Manual,2022,1/6/2022,Petrol,998.0,24887,1st owner,520000,10157,True,No,HR72,2022 Maruti New Wagon-R LXI 1.0
Maruti,IGNIS ZETA 1.2 AMT,Automatic,2022,1/1/2022,Petrol,1197.0,36051,1st owner,663000,12962,True,No,HR98,2022 Maruti IGNIS ZETA 1.2 AMT
Maruti,IGNIS ZETA 1.2 AMT,Automatic,2022,1/3/2022,Petrol,1197.0,20115,1st owner,625000,12215,True,Yes,UP16,2022 Maruti IGNIS ZETA 1.2 AMT
Maruti,IGNIS ZETA 1.2 AMT,Automatic,2022,,Petrol,1197.0,2957,1st owner,658000,12870,True,Yes,MH01,2022 Maruti IGNIS ZETA 1.2 AMT
Maruti,IGNIS ZETA 1.2,Manual,2022,,Petrol,1197.0,19796,1st owner,621000,12141,False,No,TS13,2022 Maruti IGNIS ZETA 1.2
Maruti,IGNIS ZETA 1.2,Manual,2022,,Petrol,1197.0,6992,1st owner,610000,11926,True,Yes,MH03,2022 Maruti IGNIS ZETA 1.2
Maruti,IGNIS DELTA 1.2 AMT,Automatic,2022,,Petrol,1197.0,4145,1st owner,622000,12169,True,Yes,MH04,2022 Maruti IGNIS DELTA 1.2 AMT
Maruti,IGNIS DELTA 1.2,Manual,2022,1/8/2022,Petrol,1197.0,17745,1st owner,525000,10258,True,Yes,DL9C,2022 Maruti IGNIS DELTA 1.2
Maruti,IGNIS DELTA 1.2,Manual,2022,1/7/2022,Petrol,1197.0,18015,1st owner,528000,10323,True,Yes,HR10,2022 Maruti IGNIS DELTA 1.2
Maruti,IGNIS DELTA 1.2,Manual,2022,,Petrol,1197.0,20059,2nd owner,647000,12649,True,No,KA02,2022 Maruti IGNIS DELTA 1.2
Maruti,IGNIS DELTA 1.2,Manual,2022,,Petrol,1197.0,11898,2nd owner,593000,11601,True,No,TS13,2022 Maruti IGNIS DELTA 1.2
Maruti,Ertiga ZXI AT SHVS,Automatic,2022,,Petrol,1462.0,29126,1st owner,1167000,22220,True,Yes,KA51,2022 Maruti Ertiga ZXI AT SHVS
Maruti,Ertiga VXI SHVS,Manual,2022,,Petrol,1462.0,9884,1st owner,1033000,19662,True,Yes,KA05,2022 Maruti Ertiga VXI SHVS
Maruti,Ertiga VXI AT SHVS,Automatic,2022,,Petrol,1462.0,35378,1st owner,1084000,20633,True,Yes,TS12,2022 Maruti Ertiga VXI AT SHVS
Maruti,Eeco 7 STR STD(O),Manual,2022,,Petrol,1196.0,31936,1st owner,531000,10391,True,No,TS08,2022 Maruti Eeco 7 STR STD(O)
Maruti,Eeco 5 STR AC (O),Manual,2022,,Petrol,1196.0,39207,2nd owner,494000,9666,True,No,TS09,2022 Maruti Eeco 5 STR AC (O)
Maruti,Dzire ZXI Plus AMT,Automatic,2022,,Petrol,1197.0,24567,1st owner,831000,15826,True,No,KA05,2022 Maruti Dzire ZXI Plus AMT
Maruti,Dzire ZXI CNG,Manual,2022,1/10/2022,CNG,1197.0,47217,2nd owner,795000,15537,True,No,HR87,2022 Maruti Dzire ZXI CNG
Maruti,Dzire VXI AMT,Automatic,2022,,Petrol,1197.0,16023,1st owner,739000,14448,False,Yes,KA03,2022 Maruti Dzire VXI AMT
Maruti,Dzire VXI AMT,Automatic,2022,,Petrol,1197.0,52707,2nd owner,706000,13801,True,No,TS05,2022 Maruti Dzire VXI AMT
Maruti,Ciaz ZETA AT 1.5  SHVS PETROL,Automatic,2022,1/2/2022,Petrol,1462.0,24062,1st owner,1041000,19810,False,No,DL8C,2022 Maruti Ciaz ZETA AT 1.5  SHVS PETROL
Maruti,Ciaz ZETA AT 1.5  SHVS PETROL,Automatic,2022,1/11/2022,Petrol,1462.0,21566,1st owner,974000,18539,True,No,HR26,2022 Maruti Ciaz ZETA AT 1.5  SHVS PETROL
Maruti,Ciaz ZETA 1.5 SHVS MT PETROL,Manual,2022,1/11/2022,Petrol,1462.0,15994,1st owner,872000,16598,True,Yes,UP16,2022 Maruti Ciaz ZETA 1.5 SHVS MT PETROL
Maruti,Ciaz ZETA 1.5 SHVS MT PETROL,Manual,2022,1/10/2022,Petrol,1462.0,35483,1st owner,870000,16560,False,No,HR26,2022 Maruti Ciaz ZETA 1.5 SHVS MT PETROL
Maruti,Ciaz S 1.5 MT PETROL,Manual,2022,,Petrol,1462.0,23745,1st owner,1067000,20309,True,No,KA05,2022 Maruti Ciaz S 1.5 MT PETROL
Maruti,Ciaz DELTA 1.5 SHVS MT PETROL,Manual,2022,,Petrol,1462.0,20719,1st owner,898000,17089,False,No,TS08,2022 Maruti Ciaz DELTA 1.5 SHVS MT PETROL
Maruti,Ciaz ALPHA 1.5 SHVS PETROL,Manual,2022,,Petrol,1462.0,14772,1st owner,950000,18082,False,No,KA01,2022 Maruti Ciaz ALPHA 1.5 SHVS PETROL
Maruti,Ciaz ALPHA 1.5 SHVS PETROL,Manual,2022,,Petrol,1462.0,23327,1st owner,996000,18958,True,No,TS10,2022 Maruti Ciaz ALPHA 1.5 SHVS PETROL
Maruti,Ciaz ALPHA 1.5 SHVS PETROL,Manual,2022,,Petrol,1462.0,18108,1st owner,929000,17683,True,Yes,MH01,2022 Maruti Ciaz ALPHA 1.5 SHVS PETROL
Maruti,Ciaz ALPHA  AT 1.5 SHVS PETROL,Automatic,2022,1/3/2022,Petrol,1462.0,29231,1st owner,1055000,20081,False,No,HR51,2022 Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL
Maruti,Celerio ZXI PLUS,Manual,2022,,Petrol,998.0,28788,1st owner,563000,11007,True,No,KA03,2022 Maruti Celerio ZXI PLUS
Maruti,Celerio VXI CNG,Manual,2022,,CNG,998.0,48731,1st owner,637000,12453,True,No,TS15,2022 Maruti Celerio VXI CNG
Maruti,Celerio VXI AMT,Automatic,2022,,Petrol,998.0,9778,1st owner,610000,11926,False,No,KA50,2022 Maruti Celerio VXI AMT
Maruti,Celerio VXI,Manual,2022,1/4/2022,Petrol,998.0,12708,1st owner,494000,9658,True,No,HR51,2022 Maruti Celerio VXI
Maruti,BREZZA ZXI SMART HYBRID,Manual,2022,,Petrol,1462.0,18859,1st owner,1106000,21052,False,Yes,MH43,2022 Maruti BREZZA ZXI SMART HYBRID
Maruti,BREZZA ZXI  AT SMART HYBRID DUAL TONE,Automatic,2022,,Petrol,1462.0,12911,1st owner,1319000,25106,False,Yes,KA19,2022 Maruti BREZZA ZXI  AT SMART HYBRID DUAL TONE
Maruti,Baleno SIGMA PETROL 1.2,Manual,2022,,Petrol,1197.0,5990,1st owner,661000,12921,True,No,MH02,2022 Maruti Baleno SIGMA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2022,1/11/2022,Petrol,1197.0,25782,1st owner,657000,12844,True,No,HR30,2022 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2022,,Petrol,1197.0,23050,1st owner,754000,14741,True,No,KA41,2022 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2022,,Petrol,1197.0,9426,1st owner,765000,14964,True,No,KA09,2022 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2022,,Petrol,1197.0,25794,1st owner,755000,14764,True,No,KA01,2022 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno DELTA PETROL 1.2,Manual,2022,,Petrol,1197.0,21135,1st owner,718000,14036,True,Yes,MH48,2022 Maruti Baleno DELTA PETROL 1.2
Maruti,Baleno ALPHA PETROL 1.2,Manual,2022,,Petrol,1197.0,31283,1st owner,823000,15665,True,No,TS07,2022 Maruti Baleno ALPHA PETROL 1.2
Maruti,Baleno ALPHA 1.2 AGS,Automatic,2022,1/11/2022,Petrol,1197.0,27052,1st owner,817000,15551,True,No,UP37,2022 Maruti Baleno ALPHA 1.2 AGS
Maruti,Baleno ALPHA 1.2 AGS,Automatic,2022,,Petrol,1197.0,29039,1st owner,913000,17378,False,No,KA03,2022 Maruti Baleno ALPHA 1.2 AGS
Maruti,Alto VXI PLUS,Manual,2022,,Petrol,796.0,9314,1st owner,439000,8580,True,No,KA01,2022 Maruti Alto VXI PLUS
